build_bytes,  build_time_ms, checked_result, gpu_resident_bytes, i_build_key_uniformity, i_configuration,   i_hit_rate, i_key_size, i_log_build_size, i_log_key_multiplicity, i_log_num_batches, i_log_probe_size, i_misses_are_outliers, i_probe_zipf_coefficient, i_runs, i_sort_insert, i_sort_probe,       i_type, i_value_size,  probe_time_ms,  sort_time_ms
    1862143,   0.1306431986,              1,             786432,           1.0000000000,      build_size, 1.0000000000,         64,               16,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32,  17.7321666718,  0.0000000000
    1862143,   0.1476351980,              1,             786432,           1.0000000000,      build_size, 1.0000000000,         64,               16,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,   5.2557760239, 24.4172031403
    1862143,   0.1152703974,              1,             786432,           1.0000000000,      build_size, 1.0000000000,         64,               16,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            0, sorted_array,           32,  17.7307651520,  0.0000000000
    1862143,   0.1467199983,              1,             786432,           1.0000000000,      build_size, 1.0000000000,         64,               16,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            1, sorted_array,           32,   5.1564415932, 24.4145984650
    3714559,   0.1217663992,              1,            1572864,           1.0000000000,      build_size, 1.0000000000,         64,               17,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32,  20.6496955872,  0.0000000000
    3714559,   0.1550272012,              1,            1572864,           1.0000000000,      build_size, 1.0000000000,         64,               17,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,   5.6868864059, 24.4500160217
    3714559,   0.1368639989,              1,            1572864,           1.0000000000,      build_size, 1.0000000000,         64,               17,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            0, sorted_array,           32,  20.2971130371,  0.0000000000
    3714559,   0.1392896002,              1,            1572864,           1.0000000000,      build_size, 1.0000000000,         64,               17,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            1, sorted_array,           32,   5.7145279884, 24.4576194763
    7419391,   0.1598079951,              1,            3145728,           1.0000000000,      build_size, 1.0000000000,         64,               18,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32,  22.6391998291,  0.0000000000
    7419391,   0.1792063961,              1,            3145728,           1.0000000000,      build_size, 1.0000000000,         64,               18,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,   6.1900799751, 24.4826110840
    7419391,   0.1740864001,              1,            3145728,           1.0000000000,      build_size, 1.0000000000,         64,               18,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            0, sorted_array,           32,  22.6389568329,  0.0000000000
    7419391,   0.1647679992,              1,            3145728,           1.0000000000,      build_size, 1.0000000000,         64,               18,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            1, sorted_array,           32,   6.1650496483, 24.5820865631
   14829055,   0.2335551986,              1,            6291456,           1.0000000000,      build_size, 1.0000000000,         64,               19,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32,  29.1038974762,  0.0000000000
   14829055,   0.2260031976,              1,            6291456,           1.0000000000,      build_size, 1.0000000000,         64,               19,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,   6.6746240616, 24.5354621887
   14829055,   0.2333951999,              1,            6291456,           1.0000000000,      build_size, 1.0000000000,         64,               19,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            0, sorted_array,           32,  29.0522815704,  0.0000000000
   14829055,   0.2382272005,              1,            6291456,           1.0000000000,      build_size, 1.0000000000,         64,               19,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            1, sorted_array,           32,   6.6367487907, 24.5116924286
   29649407,   0.3917119972,              1,           12582912,           1.0000000000,      build_size, 1.0000000000,         64,               20,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32,  42.6057281494,  0.0000000000
   29649407,   0.3904384034,              1,           12582912,           1.0000000000,      build_size, 1.0000000000,         64,               20,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,   7.1843840599, 24.8989696503
   29649407,   0.4024704007,              1,           12582912,           1.0000000000,      build_size, 1.0000000000,         64,               20,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            0, sorted_array,           32,  42.2501632690,  0.0000000000
   29649407,   0.4049087958,              1,           12582912,           1.0000000000,      build_size, 1.0000000000,         64,               20,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            1, sorted_array,           32,   7.0879167557, 24.5161472321
   59289087,   0.6803968012,              1,           25165824,           1.0000000000,      build_size, 1.0000000000,         64,               21,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32, 109.1971252441,  0.0000000000
   59289087,   0.7160832055,              1,           25165824,           1.0000000000,      build_size, 1.0000000000,         64,               21,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,   7.7498304367, 24.5229572296
   59289087,   0.6823039915,              1,           25165824,           1.0000000000,      build_size, 1.0000000000,         64,               21,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            0, sorted_array,           32, 109.4989501953,  0.0000000000
   59289087,   0.7197247937,              1,           25165824,           1.0000000000,      build_size, 1.0000000000,         64,               21,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            1, sorted_array,           32,   7.6455744743, 24.5233669281
  118568447,   1.2472127978,              1,           50331648,           1.0000000000,      build_size, 1.0000000000,         64,               22,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32, 149.1408782959,  0.0000000000
  118568447,   1.3342335708,              1,           50331648,           1.0000000000,      build_size, 1.0000000000,         64,               22,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,   8.2847679138, 24.5520385742
  118568447,   1.2665471897,              1,           50331648,           1.0000000000,      build_size, 1.0000000000,         64,               22,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            0, sorted_array,           32, 149.2055664062,  0.0000000000
  118568447,   1.2868352238,              1,           50331648,           1.0000000000,      build_size, 1.0000000000,         64,               22,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            1, sorted_array,           32,   8.1119232178, 24.8552894592
  237127167,   2.3699776478,              1,          100663296,           1.0000000000,      build_size, 1.0000000000,         64,               23,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32, 193.1194366455,  0.0000000000
  237127167,   2.5196416691,              1,          100663296,           1.0000000000,      build_size, 1.0000000000,         64,               23,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,   8.9221118927, 24.5956607819
  237127167,   2.3515648119,              1,          100663296,           1.0000000000,      build_size, 1.0000000000,         64,               23,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            0, sorted_array,           32, 192.6797180176,  0.0000000000
  237127167,   2.5179264218,              1,          100663296,           1.0000000000,      build_size, 1.0000000000,         64,               23,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            1, sorted_array,           32,   8.6960126877, 24.6056827545
  474245631,   4.6414592057,              1,          201326592,           1.0000000000,      build_size, 1.0000000000,         64,               24,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32, 227.3947082520,  0.0000000000
  474245631,   4.8561472267,              1,          201326592,           1.0000000000,      build_size, 1.0000000000,         64,               24,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,   9.6612159729, 24.7201660156
  474245631,   4.5538686931,              1,          201326592,           1.0000000000,      build_size, 1.0000000000,         64,               24,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            0, sorted_array,           32, 227.5743499756,  0.0000000000
  474245631,   4.8733375371,              1,          201326592,           1.0000000000,      build_size, 1.0000000000,         64,               24,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            1, sorted_array,           32,   9.0980606079, 24.7230209351
  948481535,   9.0689471841,              1,          402653184,           1.0000000000,      build_size, 1.0000000000,         64,               25,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32, 254.5195007324,  0.0000000000
  948481535,   9.6053312749,              1,          402653184,           1.0000000000,      build_size, 1.0000000000,         64,               25,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,  11.4929664612, 24.7087104797
  948481535,   9.0360318899,              1,          402653184,           1.0000000000,      build_size, 1.0000000000,         64,               25,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            0, sorted_array,           32, 254.5301788330,  0.0000000000
  948481535,   9.6045248538,              1,          402653184,           1.0000000000,      build_size, 1.0000000000,         64,               25,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            1, sorted_array,           32,   9.6808767319, 24.7015422821
 1896953343,  18.4544832468,              1,          805306368,           1.0000000000,      build_size, 1.0000000000,         64,               26,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32, 276.7882202148,  0.0000000000
 1896953343,  19.1133505166,              1,          805306368,           1.0000000000,      build_size, 1.0000000000,         64,               26,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,  13.8256383896, 24.9923263550
 1896953343,  18.4331264257,              1,          805306368,           1.0000000000,      build_size, 1.0000000000,         64,               26,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            0, sorted_array,           32, 277.0564941406,  0.0000000000
 1896953343,  19.0928252459,              1,          805306368,           1.0000000000,      build_size, 1.0000000000,         64,               26,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            1, sorted_array,           32,  10.3417858124, 24.6208316803
     662912,   0.0224896003,              1,             662912,           1.0000000000,      build_size, 1.0000000000,         64,               15,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            0,     warpcore,           32,  40.3388084412,  0.0000000000
