build_bytes,  build_time_ms, checked_result, gpu_resident_bytes, i_key_range, i_key_size, i_log_build_size, i_log_key_range_factor, i_log_num_batches, i_log_probe_size, i_log_range_size, i_runs, i_sort_insert, i_sort_probe,       i_type, i_value_size,    probe_time_ms,  sort_time_ms
  113938736,   3.3364672065,              1,           45649840,    67108864,         64,               20,                      6,                 0,               27,               10,      5,             0,            1,    rtx_index,           32,   217.6534881592, 47.9043457031
   56681264,   1.6727040038,              1,           22534832,    33554432,         64,               19,                      6,                 0,               27,               10,      5,             0,            0,    rtx_index,           32,   399.1310485840,  0.0000000000
   56681264,   1.6921408191,              1,           22534832,    33554432,         64,               19,                      6,                 0,               27,               10,      5,             0,            1,    rtx_index,           32,   215.4211456299, 47.9107070923
 1896953343,  17.7206339896,              1,          805306368,    67108864,         64,               26,                      0,                 0,               27,                0,      5,             0,            0, sorted_array,           32,   297.2874755859,  0.0000000000
 1896953343,  18.4288575351,              1,          805306368,    67108864,         64,               26,                      0,                 0,               27,                0,      5,             0,            1, sorted_array,           32,    14.6599935532, 47.9809272766
 1896953343,  17.7115390420,              1,          805306368,    67108864,         64,               26,                      0,                 0,               27,                2,      5,             0,            0, sorted_array,           32,   457.9439025879,  0.0000000000
 1896953343,  18.3498368859,              1,          805306368,    67108864,         64,               26,                      0,                 0,               27,                2,      5,             0,            1, sorted_array,           32,    16.8955581665, 48.3667968750
 1896953343,  17.7134273410,              1,          805306368,    67108864,         64,               26,                      0,                 0,               27,                4,      5,             0,            0, sorted_array,           32,  1117.1833496094,  0.0000000000
 1896953343,  18.3079423785,              1,          805306368,    67108864,         64,               26,                      0,                 0,               27,                4,      5,             0,            1, sorted_array,           32,    19.0951423645, 48.0554817200
 1896953343,  17.7410369396,              1,          805306368,    67108864,         64,               26,                      0,                 0,               27,                6,      5,             0,            0, sorted_array,           32,  3669.9422363281,  0.0000000000
 1896953343,  18.2995201766,              1,          805306368,    67108864,         64,               26,                      0,                 0,               27,                6,      5,             0,            1, sorted_array,           32,    38.6858871460, 47.9814918518
 1896953343,  17.7491587043,              1,          805306368,    67108864,         64,               26,                      0,                 0,               27,                8,      5,             0,            0, sorted_array,           32, 13831.2708984375,  0.0000000000
 1896953343,  18.3268029153,              1,          805306368,    67108864,         64,               26,                      0,                 0,               27,                8,      5,             0,            1, sorted_array,           32,   125.1948547363, 48.4153091431
 1896953343,  17.7982781649,              1,          805306368,    67108864,         64,               26,                      0,                 0,               27,               10,      5,             0,            0, sorted_array,           32, 54466.0085937500,  0.0000000000
 1896953343,  18.2847296596,              1,          805306368,    67108864,         64,               26,                      0,                 0,               27,               10,      5,             0,            1, sorted_array,           32,   509.2994934082, 47.9416183472
 1896953343,  17.7917120755,              1,          805306368,   268435456,         64,               26,                      2,                 0,               27,               10,      5,             0,            0, sorted_array,           32, 13753.3654296875,  0.0000000000
 1896953343,  18.3492352486,              1,          805306368,   268435456,         64,               26,                      2,                 0,               27,               10,      5,             0,            1, sorted_array,           32,   122.6958847046, 47.9682556152
 1896953343,  17.7922753394,              1,          805306368,  1073741824,         64,               26,                      4,                 0,               27,               10,      5,             0,            0, sorted_array,           32,  3624.1809082031,  0.0000000000
 1896953343,  18.3772860110,              1,          805306368,  1073741824,         64,               26,                      4,                 0,               27,               10,      5,             0,            1, sorted_array,           32,    37.0792518616, 47.9831878662
 1896953343,  17.8788348079,              1,          805306368,  4294967296,         64,               26,                      6,                 0,               27,               10,      5,             0,            0, sorted_array,           32,  1090.9747314453,  0.0000000000
 1896953343,  18.4950592518,              1,          805306368,  4294967296,         64,               26,                      6,                 0,               27,               10,      5,             0,            1, sorted_array,           32,    20.0126464844, 48.9146301270
 1896953343,  17.8961343825,              1,          805306368, 17179869184,         64,               26,                      8,                 0,               27,               10,      5,             0,            0, sorted_array,           32,   451.2876281738,  0.0000000000
 1896953343,  18.5078334332,              1,          805306368, 17179869184,         64,               26,                      8,                 0,               27,               10,      5,             0,            1, sorted_array,           32,    18.0563968658, 48.6098884583
 1896953343,  17.9188549042,              1,          805306368, 68719476736,         64,               26,                     10,                 0,               27,               10,      5,             0,            0, sorted_array,           32,   294.2486816406,  0.0000000000
 1896953343,  18.4800957382,              1,          805306368, 68719476736,         64,               26,                     10,                 0,               27,               10,      5,             0,            1, sorted_array,           32,    16.3747837067, 48.5436927795
  948481535,   8.8372926474,              1,          402653184,  2147483648,         64,               25,                      6,                 0,               27,               10,      5,             0,            0, sorted_array,           32,  1060.5983886719,  0.0000000000
  948481535,   9.2761473000,              1,          402653184,  2147483648,         64,               25,                      6,                 0,               27,               10,      5,             0,            1, sorted_array,           32,    16.7042751312, 48.4620544434
  474245631,   4.3856958523,              1,          201326592,  1073741824,         64,               24,                      6,                 0,               27,               10,      5,             0,            0, sorted_array,           32,  1028.3743408203,  0.0000000000
  474245631,   4.6676863804,              1,          201326592,  1073741824,         64,               24,                      6,                 0,               27,               10,      5,             0,            1, sorted_array,           32,    15.3952255249, 47.9108924866
  237127167,   2.2647424169,              1,          100663296,   536870912,         64,               23,                      6,                 0,               27,               10,      5,             0,            0, sorted_array,           32,   977.7655639648,  0.0000000000
  237127167,   2.4309504397,              1,          100663296,   536870912,         64,               23,                      6,                 0,               27,               10,      5,             0,            1, sorted_array,           32,    14.4990077972, 47.9623168945
  118568447,   1.1847360089,              1,           50331648,   268435456,         64,               22,                      6,                 0,               27,               10,      5,             0,            0, sorted_array,           32,   893.9616455078,  0.0000000000
  118568447,   1.2417343788,              1,           50331648,   268435456,         64,               22,                      6,                 0,               27,               10,      5,             0,            1, sorted_array,           32,    13.9724668503, 47.9850494385
   59289087,   0.6582207788,              1,           25165824,   134217728,         64,               21,                      6,                 0,               27,               10,      5,             0,            0, sorted_array,           32,   757.8932861328,  0.0000000000
   59289087,   0.6907776110,              1,           25165824,   134217728,         64,               21,                      6,                 0,               27,               10,      5,             0,            1, sorted_array,           32,    13.7230464935, 47.8916809082
   29649407,   0.3488896040,              1,           12582912,    67108864,         64,               20,                      6,                 0,               27,               10,      5,             0,            0, sorted_array,           32,   525.1067749023,  0.0000000000
   29649407,   0.3978623997,              1,           12582912,    67108864,         64,               20,                      6,                 0,               27,               10,      5,             0,            1, sorted_array,           32,    13.5882751465, 48.1033729553
   14829055,   0.2178687971,              1,            6291456,    33554432,         64,               19,                      6,                 0,               27,               10,      5,             0,            0, sorted_array,           32,   144.3159545898,  0.0000000000
   14829055,   0.2224064048,              1,            6291456,    33554432,         64,               19,                      6,                 0,               27,               10,      5,             0,            1, sorted_array,           32,    13.3318656921, 47.9117057800
