build_bytes,  build_time_ms, checked_result, gpu_resident_bytes, i_build_key_uniformity, i_configuration,   i_hit_rate, i_key_size, i_log_build_size, i_log_key_multiplicity, i_log_num_batches, i_log_probe_size, i_misses_are_outliers, i_probe_zipf_coefficient, i_runs, i_sort_insert, i_sort_probe,       i_type, i_value_size,  probe_time_ms, sort_time_ms
 7151040944, 189.0163179398,              1,         2780805424,           1.0000000000,      build_size, 1.0000000000,         32,               26,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            0,    rtx_index,           32, 103.0293457031, 0.0000000000
 7151040944, 189.6392959595,              1,         2780805424,           1.0000000000,      build_size, 1.0000000000,         32,               26,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            1,    rtx_index,           32,  34.2837242126, 6.3657983780
 7109068976, 165.6986026764,              1,         2738833456,           1.0000000000,      build_size, 1.0000000000,         32,               26,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            0,    rtx_index,           32, 102.8573425293, 0.0000000000
 7109068976, 165.5444751740,              1,         2738833456,           1.0000000000,      build_size, 1.0000000000,         32,               26,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            1,    rtx_index,           32,  30.8711433411, 6.3352832794
     665087,   0.0810240010,              1,             262144,           1.0000000000,      build_size, 1.0000000000,         32,               15,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32,  13.1844478607, 0.0000000000
     665087,   0.0787584005,              1,             262144,           1.0000000000,      build_size, 1.0000000000,         32,               15,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,   4.4087296486, 6.4966656685
     665087,   0.0924736001,              1,             262144,           1.0000000000,      build_size, 1.0000000000,         32,               15,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            0, sorted_array,           32,  12.4276739120, 0.0000000000
     665087,   0.0962304015,              1,             262144,           1.0000000000,      build_size, 1.0000000000,         32,               15,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            1, sorted_array,           32,   4.4261247635, 6.4339713097
    1324543,   0.0810880005,              1,             524288,           1.0000000000,      build_size, 1.0000000000,         32,               16,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32,  14.7688831329, 0.0000000000
    1324543,   0.1133184018,              1,             524288,           1.0000000000,      build_size, 1.0000000000,         32,               16,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,   4.8033663750, 6.4594048500
    1324543,   0.0934592007,              1,             524288,           1.0000000000,      build_size, 1.0000000000,         32,               16,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            0, sorted_array,           32,  15.1130174637, 0.0000000000
    1324543,   0.1041024012,              1,             524288,           1.0000000000,      build_size, 1.0000000000,         32,               16,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            1, sorted_array,           32,   4.7990783691, 6.4876607895
    2643455,   0.1037504010,              1,            1048576,           1.0000000000,      build_size, 1.0000000000,         32,               17,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32,  18.6157054901, 0.0000000000
    2643455,   0.1014208021,              1,            1048576,           1.0000000000,      build_size, 1.0000000000,         32,               17,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,   5.1976191521, 6.4592256546
    2643455,   0.0817792011,              1,            1048576,           1.0000000000,      build_size, 1.0000000000,         32,               17,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            0, sorted_array,           32,  17.6955196381, 0.0000000000
    2643455,   0.1023552021,              1,            1048576,           1.0000000000,      build_size, 1.0000000000,         32,               17,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            1, sorted_array,           32,   5.1226623535, 6.4958079338
    5281279,   0.0904447999,              1,            2097152,           1.0000000000,      build_size, 1.0000000000,         32,               18,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32,  21.3290878296, 0.0000000000
    5281279,   0.1255423984,              1,            2097152,           1.0000000000,      build_size, 1.0000000000,         32,               18,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,   5.7464448929, 6.4319488525
    5281279,   0.1035200031,              1,            2097152,           1.0000000000,      build_size, 1.0000000000,         32,               18,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            0, sorted_array,           32,  21.0470527649, 0.0000000000
    5281279,   0.1069631999,              1,            2097152,           1.0000000000,      build_size, 1.0000000000,         32,               18,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            1, sorted_array,           32,   5.5537663460, 6.4620351791
   10557951,   0.1059264015,              1,            4194304,           1.0000000000,      build_size, 1.0000000000,         32,               19,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32,  24.3104640961, 0.0000000000
   10557951,   0.1449407995,              1,            4194304,           1.0000000000,      build_size, 1.0000000000,         32,               19,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,   6.2089151382, 6.4419584274
   10557951,   0.1196160007,              1,            4194304,           1.0000000000,      build_size, 1.0000000000,         32,               19,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            0, sorted_array,           32,  24.2489280701, 0.0000000000
   10557951,   0.1233024016,              1,            4194304,           1.0000000000,      build_size, 1.0000000000,         32,               19,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            1, sorted_array,           32,   5.9339200020, 6.4774144173
   21110271,   0.1631935997,              1,            8388608,           1.0000000000,      build_size, 1.0000000000,         32,               20,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32,  31.2592704773, 0.0000000000
   21110271,   0.2019327994,              1,            8388608,           1.0000000000,      build_size, 1.0000000000,         32,               20,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,   6.5427455902, 6.4726208687
   21110271,   0.1795071999,              1,            8388608,           1.0000000000,      build_size, 1.0000000000,         32,               20,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            0, sorted_array,           32,  31.2315902710, 0.0000000000
   21110271,   0.1873087978,              1,            8388608,           1.0000000000,      build_size, 1.0000000000,         32,               20,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            1, sorted_array,           32,   6.5888447762, 6.4215040207
   42214911,   0.2833151989,              1,           16777216,           1.0000000000,      build_size, 1.0000000000,         32,               21,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32,  53.0665473938, 0.0000000000
   42214911,   0.2963584073,              1,           16777216,           1.0000000000,      build_size, 1.0000000000,         32,               21,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,   7.1764222145, 6.4013824463
   42214911,   0.2653247971,              1,           16777216,           1.0000000000,      build_size, 1.0000000000,         32,               21,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            0, sorted_array,           32,  52.5678588867, 0.0000000000
   42214911,   0.3007680040,              1,           16777216,           1.0000000000,      build_size, 1.0000000000,         32,               21,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            1, sorted_array,           32,   7.1145600319, 6.3784639359
   84424191,   0.4692992017,              1,           33554432,           1.0000000000,      build_size, 1.0000000000,         32,               22,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32, 113.1304962158, 0.0000000000
   84424191,   0.5084032014,              1,           33554432,           1.0000000000,      build_size, 1.0000000000,         32,               22,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,   7.7574336052, 6.3596545219
   84424191,   0.4687039912,              1,           33554432,           1.0000000000,      build_size, 1.0000000000,         32,               22,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            0, sorted_array,           32, 113.3553741455, 0.0000000000
   84424191,   0.4945023995,              1,           33554432,           1.0000000000,      build_size, 1.0000000000,         32,               22,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            1, sorted_array,           32,   7.5653120041, 6.6320383072
  168842751,   0.8213056050,              1,           67108864,           1.0000000000,      build_size, 1.0000000000,         32,               23,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32, 152.0224273682, 0.0000000000
  168842751,   0.9069056027,              1,           67108864,           1.0000000000,      build_size, 1.0000000000,         32,               23,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,   8.2747329712, 6.3541311264
  168842751,   0.8553280137,              1,           67108864,           1.0000000000,      build_size, 1.0000000000,         32,               23,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            0, sorted_array,           32, 151.9570922852, 0.0000000000
  168842751,   0.8839808017,              1,           67108864,           1.0000000000,      build_size, 1.0000000000,         32,               23,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            1, sorted_array,           32,   7.9079422951, 6.4580928802
  337679871,   1.5971008077,              1,          134217728,           1.0000000000,      build_size, 1.0000000000,         32,               24,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32, 209.6158966064, 0.0000000000
  337679871,   1.7130367994,              1,          134217728,           1.0000000000,      build_size, 1.0000000000,         32,               24,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,   9.1058242798, 6.3581439972
  337679871,   1.5894016311,              1,          134217728,           1.0000000000,      build_size, 1.0000000000,         32,               24,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            0, sorted_array,           32, 209.7448944092, 0.0000000000
  337679871,   1.6918592155,              1,          134217728,           1.0000000000,      build_size, 1.0000000000,         32,               24,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            1, sorted_array,           32,   8.5995136261, 6.3461184502
  675355135,   3.1101952195,              1,          268435456,           1.0000000000,      build_size, 1.0000000000,         32,               25,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32, 244.1940948486, 0.0000000000
  675355135,   3.3176703781,              1,          268435456,           1.0000000000,      build_size, 1.0000000000,         32,               25,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,  10.3692607880, 6.3358527184
  675355135,   3.1627519697,              1,          268435456,           1.0000000000,      build_size, 1.0000000000,         32,               25,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            0, sorted_array,           32, 244.5277191162, 0.0000000000
  675355135,   3.2810879767,              1,          268435456,           1.0000000000,      build_size, 1.0000000000,         32,               25,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            1, sorted_array,           32,   8.9873983383, 6.4333824158
 1350704639,   6.4586048663,              1,          536870912,           1.0000000000,      build_size, 1.0000000000,         32,               26,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32, 271.6806640625, 0.0000000000
 1350704639,   6.5363071918,              1,          536870912,           1.0000000000,      build_size, 1.0000000000,         32,               26,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,  12.9824768066, 6.3844288826
 1350704639,   6.4006528914,              1,          536870912,           1.0000000000,      build_size, 1.0000000000,         32,               26,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            0, sorted_array,           32, 271.9326049805, 0.0000000000
