build_bytes,  build_time_ms, checked_result, gpu_resident_bytes, i_build_key_uniformity,  i_configuration,   i_hit_rate, i_key_size, i_log_build_size, i_log_key_multiplicity, i_log_num_batches, i_log_probe_size, i_misses_are_outliers, i_probe_zipf_coefficient, i_runs, i_sort_insert, i_sort_probe,       i_type, i_value_size,    probe_time_ms,     sort_time_ms
  676361727,   3.6907839268,              1,          268435456,           1.0000000000,       probe_size, 1.0000000000,         32,               25,                      0,                 0,               23,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32,    17.6010559082,     0.0000000000
  676361727,   3.6886463821,              1,          268435456,           1.0000000000,       probe_size, 1.0000000000,         32,               25,                      0,                 0,               23,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,     1.5058560133,     0.5441792011
  676361727,   3.6875327438,              1,          268435456,           1.0000000000,       probe_size, 1.0000000000,         32,               25,                      0,                 0,               25,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32,    68.4438034058,     0.0000000000
  676361727,   3.7718271822,              1,          268435456,           1.0000000000,       probe_size, 1.0000000000,         32,               25,                      0,                 0,               25,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,     4.1979904175,     2.0266751289
  676361727,   3.6870015115,              1,          268435456,           1.0000000000,       probe_size, 1.0000000000,         32,               25,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32,   272.8762817383,     0.0000000000
  676361727,   3.9441280186,              1,          268435456,           1.0000000000,       probe_size, 1.0000000000,         32,               25,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,    10.8768257141,     7.9816511154
 1352713727,   7.8377407789,              1,          536870912,           1.0000000000,       probe_size, 1.0000000000,         32,               26,                      0,                 0,               13,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32,     0.0376768008,     0.0000000000
 1352713727,   7.8358847976,              1,          536870912,           1.0000000000,       probe_size, 1.0000000000,         32,               26,                      0,                 0,               13,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,     0.0329279996,     0.0694399998
 1352713727,   7.8367807150,              1,          536870912,           1.0000000000,       probe_size, 1.0000000000,         32,               26,                      0,                 0,               15,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32,     0.0790015981,     0.0000000000
 1352713727,   7.8336767673,              1,          536870912,           1.0000000000,       probe_size, 1.0000000000,         32,               26,                      0,                 0,               15,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,     0.0680128008,     0.0817151994
