build_bytes,  build_time_ms, checked_result, gpu_resident_bytes, i_build_key_uniformity,  i_configuration,   i_hit_rate, i_key_size, i_log_build_size, i_log_key_multiplicity, i_log_num_batches, i_log_probe_size, i_misses_are_outliers, i_probe_zipf_coefficient, i_runs, i_sort_insert, i_sort_probe,       i_type, i_value_size,    probe_time_ms,     sort_time_ms
  337679871,   1.3585728049,              1,          134217728,           1.0000000000,       build_size, 1.0000000000,         32,               24,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            0, sorted_array,           32,    85.8070587158,     0.0000000000
  337679871,   1.4412415668,              1,          134217728,           1.0000000000,       build_size, 1.0000000000,         32,               24,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            1, sorted_array,           32,     4.9049857140,     5.8497281075
  675355135,   2.7451007932,              1,          268435456,           1.0000000000,       build_size, 1.0000000000,         32,               25,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32,   120.1854644775,     0.0000000000
  675355135,   2.8998847604,              1,          268435456,           1.0000000000,       build_size, 1.0000000000,         32,               25,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,     7.1784448624,     5.8459712029
  675355135,   2.7435583860,              1,          268435456,           1.0000000000,       build_size, 1.0000000000,         32,               25,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            0, sorted_array,           32,   120.2458633423,     0.0000000000
  675355135,   2.9068416417,              1,          268435456,           1.0000000000,       build_size, 1.0000000000,         32,               25,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            1, sorted_array,           32,     5.2672254562,     5.8501375198
 1350704639,   5.5025599778,              1,          536870912,           1.0000000000,       build_size, 1.0000000000,         32,               26,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32,   147.9616760254,     0.0000000000
 1350704639,   5.8569856524,              1,          536870912,           1.0000000000,       build_size, 1.0000000000,         32,               26,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,    10.2539136887,     5.8455808640
 1350704639,   5.4960639000,              1,          536870912,           1.0000000000,       build_size, 1.0000000000,         32,               26,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            0, sorted_array,           32,   146.5206817627,     0.0000000000
 1350704639,   5.8677695155,              1,          536870912,           1.0000000000,       build_size, 1.0000000000,         32,               26,                      0,                 0,               27,                     0,             0.0000000000,      5,             1,            1, sorted_array,           32,     5.6417663574,     5.8555840492
  675355135,   2.8818559796,              1,          268435456,           1.0000000000,       probe_size, 1.0000000000,         32,               25,                      0,                 0,               13,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32,     0.0264191996,     0.0000000000
  675355135,   2.8813759863,              1,          268435456,           1.0000000000,       probe_size, 1.0000000000,         32,               25,                      0,                 0,               13,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,     0.0231232002,     0.0468864009
  675355135,   2.8762943685,              1,          268435456,           1.0000000000,       probe_size, 1.0000000000,         32,               25,                      0,                 0,               15,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32,     0.0581632011,     0.0000000000
  675355135,   2.8763775706,              1,          268435456,           1.0000000000,       probe_size, 1.0000000000,         32,               25,                      0,                 0,               15,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,     0.0509951986,     0.0501759991
  675355135,   2.8653696075,              1,          268435456,           1.0000000000,       probe_size, 1.0000000000,         32,               25,                      0,                 0,               17,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32,     0.1712064028,     0.0000000000
  675355135,   2.7446783960,              1,          268435456,           1.0000000000,       probe_size, 1.0000000000,         32,               25,                      0,                 0,               17,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,     0.1363967985,     0.0542719997
  675355135,   2.8099520013,              1,          268435456,           1.0000000000,       probe_size, 1.0000000000,         32,               25,                      0,                 0,               19,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32,     0.5621759892,     0.0000000000
  675355135,   2.7272895932,              1,          268435456,           1.0000000000,       probe_size, 1.0000000000,         32,               25,                      0,                 0,               19,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,     0.2707456052,     0.0630719990
  675355135,   2.7388863310,              1,          268435456,           1.0000000000,       probe_size, 1.0000000000,         32,               25,                      0,                 0,               21,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32,     2.0967040062,     0.0000000000
  675355135,   2.7388287261,              1,          268435456,           1.0000000000,       probe_size, 1.0000000000,         32,               25,                      0,                 0,               21,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,     0.4999168038,     0.1103423998
  675355135,   2.7590080202,              1,          268435456,           1.0000000000,       probe_size, 1.0000000000,         32,               25,                      0,                 0,               23,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32,     8.0914430618,     0.0000000000
  675355135,   2.7591936395,              1,          268435456,           1.0000000000,       probe_size, 1.0000000000,         32,               25,                      0,                 0,               23,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,     1.2208448172,     0.2701311946
  675355135,   2.7586880028,              1,          268435456,           1.0000000000,       probe_size, 1.0000000000,         32,               25,                      0,                 0,               25,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32,    30.7005886078,     0.0000000000
  675355135,   2.7505471796,              1,          268435456,           1.0000000000,       probe_size, 1.0000000000,         32,               25,                      0,                 0,               25,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,     3.1438784122,     1.4462720156
  675355135,   2.7458751991,              1,          268435456,           1.0000000000,       probe_size, 1.0000000000,         32,               25,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32,   120.2358276367,     0.0000000000
  675355135,   2.8982784003,              1,          268435456,           1.0000000000,       probe_size, 1.0000000000,         32,               25,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,     7.1829120636,     5.8503615379
 1350704639,   5.8478976548,              1,          536870912,           1.0000000000,       probe_size, 1.0000000000,         32,               26,                      0,                 0,               13,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32,     0.0296768006,     0.0000000000
 1350704639,   5.8429759562,              1,          536870912,           1.0000000000,       probe_size, 1.0000000000,         32,               26,                      0,                 0,               13,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,     0.0253888000,     0.0475136012
 1350704639,   5.8397056282,              1,          536870912,           1.0000000000,       probe_size, 1.0000000000,         32,               26,                      0,                 0,               15,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32,     0.0679744005,     0.0000000000
 1350704639,   5.8338879883,              1,          536870912,           1.0000000000,       probe_size, 1.0000000000,         32,               26,                      0,                 0,               15,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,     0.0609920010,     0.0505983986
 1350704639,   5.8286527753,              1,          536870912,           1.0000000000,       probe_size, 1.0000000000,         32,               26,                      0,                 0,               17,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32,     0.2043967992,     0.0000000000
 1350704639,   5.8298366785,              1,          536870912,           1.0000000000,       probe_size, 1.0000000000,         32,               26,                      0,                 0,               17,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,     0.1720320016,     0.0550912000
 1350704639,   5.8191423655,              1,          536870912,           1.0000000000,       probe_size, 1.0000000000,         32,               26,                      0,                 0,               19,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32,     0.6778431892,     0.0000000000
